chromatin	encode	GRCh38_loFrom_hg19	CL_0000182	hepatocyte.liftover	16201135	101375
chromatin	encode	GRCh38_loFrom_hg19	CL_0000188	skeletal_muscle_cell.liftover	21444572	142397
chromatin	encode	GRCh38_loFrom_hg19	CL_0000236	B_cell.liftover	27453490	158203
chromatin	encode	GRCh38_loFrom_hg19	CL_0000312	keratinocyte.liftover	46882449	235505
chromatin	encode	GRCh38_loFrom_hg19	CL_0000351	trophoblast_cell.liftover	89939297	528353
chromatin	encode	GRCh38_loFrom_hg19	CL_0000515	skeletal_muscle_myoblast.liftover	75942302	489598
chromatin	encode	GRCh38_loFrom_hg19	CL_0000545	T-helper_1_cell.liftover	39158280	211432
chromatin	encode	GRCh38_loFrom_hg19	CL_0000546	T-helper_2_cell.liftover	46067343	270523
chromatin	encode	GRCh38_loFrom_hg19	CL_0000623	natural_killer_cell.liftover	31652658	195386
chromatin	encode	GRCh38_loFrom_hg19	CL_0000624	CD4-positive,_alpha-beta_T_cell.liftover	47804893	275512
chromatin	encode	GRCh38_loFrom_hg19	CL_0000625	CD8-positive,_alpha-beta_T_cell.liftover	43242603	251175
chromatin	encode	GRCh38_loFrom_hg19	CL_0000706	choroid_plexus_epithelial_cell.liftover	58569844	378052
chromatin	encode	GRCh38_loFrom_hg19	CL_0000746	cardiac_muscle_cell.liftover	52192355	335588
chromatin	encode	GRCh38_loFrom_hg19	CL_0000895	naive_thymus-derived_CD4-positive,_alpha-beta_T_cell.liftover	18412277	119361
chromatin	encode	GRCh38_loFrom_hg19	CL_0000899	T-helper_17_cell.liftover	16143850	106105
chromatin	encode	GRCh38_loFrom_hg19	CL_0001054	CD14-positive_monocyte.liftover	61017559	349690
chromatin	encode	GRCh38_loFrom_hg19	CL_0001059	common_myeloid_progenitor,_CD34-positive.liftover	68377792	383923
chromatin	encode	GRCh38_loFrom_hg19	CL_0002188	glomerular_endothelial_cell.liftover	15026665	91265
chromatin	encode	GRCh38_loFrom_hg19	CL_0002231	epithelial_cell_of_prostate.liftover	20178325	124564
chromatin	encode	GRCh38_loFrom_hg19	CL_0002252	epithelial_cell_of_esophagus.liftover	59313485	381701
chromatin	encode	GRCh38_loFrom_hg19	CL_0002304	non-pigmented_ciliary_epithelial_cell.liftover	20308138	125881
chromatin	encode	GRCh38_loFrom_hg19	CL_0002306	epithelial_cell_of_proximal_tubule.liftover	19219345	117425
chromatin	encode	GRCh38_loFrom_hg19	CL_0002327	mammary_epithelial_cell.liftover	22353894	130917
chromatin	encode	GRCh38_loFrom_hg19	CL_0002328	bronchial_epithelial_cell.liftover	74668578	506487
chromatin	encode	GRCh38_loFrom_hg19	CL_0002399	CD1c-positive_myeloid_dendritic_cell.liftover	45076837	267009
chromatin	encode	GRCh38_loFrom_hg19	CL_0002518	kidney_epithelial_cell.liftover	20069119	124004
chromatin	encode	GRCh38_loFrom_hg19	CL_0002536	amniotic_epithelial_cell.liftover	57519400	370837
chromatin	encode	GRCh38_loFrom_hg19	CL_0002547	fibroblast_of_the_aortic_adventitia.liftover	52353539	335260
chromatin	encode	GRCh38_loFrom_hg19	CL_0002548	cardiac_fibroblast.liftover	75565072	452791
chromatin	encode	GRCh38_loFrom_hg19	CL_0002550	fibroblast_of_the_conjunctiva.liftover	21766889	135382
chromatin	encode	GRCh38_loFrom_hg19	CL_0002551	fibroblast_of_dermis.liftover	60018034	385587
chromatin	encode	GRCh38_loFrom_hg19	CL_0002552	fibroblast_of_gingiva.liftover	40537039	258724
chromatin	encode	GRCh38_loFrom_hg19	CL_0002553	fibroblast_of_lung.liftover	80476893	486364
chromatin	encode	GRCh38_loFrom_hg19	CL_0002555	fibroblast_of_mammary_gland.liftover	54422688	351671
chromatin	encode	GRCh38_loFrom_hg19	CL_0002557	fibroblast_of_pulmonary_artery.liftover	47434127	304281
chromatin	encode	GRCh38_loFrom_hg19	CL_0002558	fibroblast_of_villous_mesenchyme.liftover	51565973	330702
chromatin	encode	GRCh38_loFrom_hg19	CL_0002565	iris_pigment_epithelial_cell.liftover	56769170	362035
chromatin	encode	GRCh38_loFrom_hg19	CL_0002584	renal_cortical_epithelial_cell.liftover	51008314	327872
chromatin	encode	GRCh38_loFrom_hg19	CL_0002586	retinal_pigment_epithelial_cell.liftover	24805109	154094
chromatin	encode	GRCh38_loFrom_hg19	CL_0002590	smooth_muscle_cell_of_the_brain_vasculature.liftover	15387281	92024
chromatin	encode	GRCh38_loFrom_hg19	CL_0002603	astrocyte_of_the_cerebellum.liftover	22875536	141589
chromatin	encode	GRCh38_loFrom_hg19	CL_0002604	astrocyte_of_the_hippocampus.liftover	56989997	363429
chromatin	encode	GRCh38_loFrom_hg19	CL_0002606	astrocyte_of_the_spinal_cord.liftover	50000552	305971
chromatin	encode	GRCh38_loFrom_hg19	CL_0002618	endothelial_cell_of_umbilical_vein.liftover	72596231	343564
chromatin	encode	GRCh38_loFrom_hg19	CL_0010001	stromal_cell_of_bone_marrow.liftover	27921441	175219
chromatin	encode	GRCh38_loFrom_hg19	CL_1001568	pulmonary_artery_endothelial_cell.liftover	11325164	75104
chromatin	encode	GRCh38_loFrom_hg19	CL_1001606	foreskin_keratinocyte.liftover	57201504	355289
chromatin	encode	GRCh38_loFrom_hg19	CL_1001608	foreskin_fibroblast.liftover	98301597	565808
chromatin	encode	GRCh38_loFrom_hg19	CL_2000000	epidermal_melanocyte.liftover	25065722	160306
chromatin	encode	GRCh38_loFrom_hg19	CL_2000010	dermis_blood_vessel_endothelial_cell.liftover	57051062	327362
chromatin	encode	GRCh38_loFrom_hg19	CL_2000013	fibroblast_of_skin_of_abdomen.liftover	17509171	115936
chromatin	encode	GRCh38_loFrom_hg19	CL_2000016	lung_microvascular_endothelial_cell.liftover	58005803	348564
